customer_id,acquisition_date,acquisition_channel,acquisition_cac,city,city_tier,age,gender,preferred_category,cohort_month,cohort_month_dt,total_orders,total_revenue,total_gp,first_order,last_order,total_return_cost,total_returns,true_net_profit,profit_segment,buyer_segment,churned,recency,frequency,return_rate,avg_order_value,churn_probability,churn_probability_clean
CUST02542,2023-03-12,Organic Search,246.09,Mumbai,Tier 1,28,Female,Supplements,2023-03,2023-03,1,1677.6,1232.6,2023-03-12,2023-03-12,0.0,0.0,986.5099999999999,Profitable,One-Time Buyer,1,661,1,0.0,1677.6,1.0,1.0
CUST02543,2024-02-17,Paid Instagram,1005.29,Surat,Tier 2,45,Female,Personal Care,2024-02,2024-02,1,897.3,667.3,2024-02-18,2024-02-18,0.0,0.0,-337.99,Near Break-Even,One-Time Buyer,1,318,1,0.0,897.3,1.0,1.0
CUST02544,2023-06-30,Email Referral,260.82,Mumbai,Tier 1,28,Female,Supplements,2023-06,2023-06,2,2192.25,1632.25,2023-07-02,2023-08-22,0.0,0.0,1371.43,Profitable,Occasional,1,498,2,0.0,1096.125,1.0,1.0
CUST02545,2022-06-29,Direct,62.34,Bengaluru,Tier 1,32,Female,Supplements,2022-06,2022-06,1,1188.3,888.3,2022-06-29,2022-06-29,0.0,0.0,825.9599999999999,Profitable,One-Time Buyer,1,917,1,0.0,1188.3,1.0,1.0
CUST02546,2024-02-10,Paid Google,734.18,Indore,Tier 3,20,Male,Personal Care,2024-02,2024-02,1,331.55,211.55,2024-02-13,2024-02-13,0.0,0.0,-522.6299999999999,Near Break-Even,One-Time Buyer,1,323,1,0.0,331.55,1.0,1.0
CUST02547,2023-10-31,Paid Google,926.1,Bengaluru,Tier 1,39,Male,Haircare,2023-10,2023-10,2,1746.0,1316.0,2023-11-03,2024-02-11,0.0,0.0,389.9,Profitable,Occasional,1,325,2,0.0,873.0,1.0,1.0
CUST02548,2022-03-20,Email Referral,338.89,Mumbai,Tier 1,27,Male,Personal Care,2022-03,2022-03,4,3382.25,2497.25,2022-03-23,2022-09-24,0.0,0.0,2158.36,High Value,Loyal,1,830,4,0.0,845.5625,1.0,0.98
CUST02549,2023-07-05,Paid Google,968.24,Pune,Tier 1,49,Male,Skincare,2023-07,2023-07,1,1328.1,1008.1,2023-07-06,2023-07-06,0.0,0.0,39.860000000000014,Profitable,One-Time Buyer,1,545,1,0.0,1328.1,1.0,1.0
CUST02550,2024-03-03,Influencer,1326.91,Hyderabad,Tier 1,36,Male,Haircare,2024-03,2024-03,1,899.0,679.0,2024-03-06,2024-03-06,0.0,0.0,-647.9100000000001,Near Break-Even,One-Time Buyer,1,301,1,0.0,899.0,1.0,1.0
CUST02551,2022-02-01,Influencer,2015.86,Delhi,Tier 1,52,Female,Haircare,2022-02,2022-02,1,594.15,404.15,2022-02-01,2022-02-01,0.0,0.0,-1611.71,Value Destroying,One-Time Buyer,1,1065,1,0.0,594.15,1.0,1.0
CUST02552,2023-05-02,Email Referral,152.52,Bengaluru,Tier 1,52,Female,Skincare,2023-05,2023-05,1,539.1,369.1,2023-05-04,2023-05-04,0.0,0.0,216.58,Profitable,One-Time Buyer,1,608,1,0.0,539.1,1.0,1.0
CUST02553,2023-02-01,Organic Search,265.34,Indore,Tier 3,34,Female,Haircare,2023-02,2023-02,1,1188.3,868.3,2023-02-02,2023-02-02,0.0,0.0,602.96,Profitable,One-Time Buyer,1,699,1,0.0,1188.3,1.0,1.0
CUST02554,2023-09-16,Paid Instagram,1387.32,Nagpur,Tier 3,38,Male,Haircare,2023-09,2023-09,1,1527.45,1157.45,2023-09-17,2023-09-17,0.0,0.0,-229.8699999999999,Near Break-Even,One-Time Buyer,1,472,1,0.0,1527.45,1.0,1.0
CUST02555,2022-08-23,Paid Google,714.76,Bengaluru,Tier 1,37,Female,Skincare,2022-08,2022-08,1,639.2,429.2,2022-08-25,2022-08-25,0.0,0.0,-285.56,Near Break-Even,One-Time Buyer,1,860,1,0.0,639.2,1.0,1.0
CUST02556,2024-01-03,Influencer,1584.6,Surat,Tier 2,50,Female,Skincare,2024-01,2024-01,1,1017.45,747.45,2024-01-04,2024-01-04,0.0,0.0,-837.1499999999999,Near Break-Even,One-Time Buyer,1,363,1,0.0,1017.45,1.0,1.0
CUST02557,2022-12-20,Email Referral,205.77,Nagpur,Tier 3,34,Male,Supplements,2022-12,2022-12,2,5845.0,4515.0,2022-12-23,2023-02-16,0.0,0.0,4309.23,High Value,Occasional,1,685,2,0.0,2922.5,1.0,1.0
CUST02558,2023-03-14,Paid Google,865.87,Mumbai,Tier 1,52,Male,Skincare,2023-03,2023-03,2,1393.1999999999998,973.2,2023-03-16,2023-06-20,0.0,0.0,107.33000000000004,Profitable,Occasional,1,561,2,0.0,696.5999999999999,1.0,1.0
CUST02559,2023-09-27,Influencer,1875.03,Delhi,Tier 1,24,Female,Supplements,2023-09,2023-09,1,1424.05,1044.05,2023-09-27,2023-09-27,0.0,0.0,-830.98,Near Break-Even,One-Time Buyer,1,462,1,0.0,1424.05,1.0,1.0
CUST02560,2023-09-03,Paid Instagram,1121.98,Mumbai,Tier 1,50,Female,Supplements,2023-09,2023-09,2,2879.0,2124.0,2023-09-06,2023-11-07,0.0,0.0,1002.02,Profitable,Occasional,1,421,2,0.0,1439.5,1.0,1.0
CUST02561,2024-01-23,Email Referral,274.42,Bengaluru,Tier 1,45,Other,Haircare,2024-01,2024-01,1,2996.0,2386.0,2024-01-25,2024-01-25,0.0,0.0,2111.58,High Value,One-Time Buyer,1,342,1,0.0,2996.0,1.0,1.0
CUST02562,2024-02-22,Email Referral,162.18,Ahmedabad,Tier 1,38,Female,Haircare,2024-02,2024-02,1,1797.0,1417.0,2024-02-24,2024-02-24,1853.18,1.0,-598.3600000000001,Near Break-Even,One-Time Buyer,1,312,1,1.0,1797.0,1.0,1.0
CUST02563,2022-04-18,Email Referral,239.88,Bengaluru,Tier 1,26,Female,Haircare,2022-04,2022-04,1,854.05,634.05,2022-04-20,2022-04-20,863.08,1.0,-468.9100000000001,Near Break-Even,One-Time Buyer,1,987,1,1.0,854.05,1.0,1.0
CUST02564,2022-04-02,Paid Instagram,1391.9,Surat,Tier 2,52,Male,Personal Care,2022-04,2022-04,1,550.8,380.8,2022-04-03,2022-04-03,0.0,0.0,-1011.1000000000001,Value Destroying,One-Time Buyer,1,1004,1,0.0,550.8,1.0,1.0
CUST02565,2022-06-29,Organic Search,280.91,Delhi,Tier 1,32,Female,Haircare,2022-06,2022-06,1,1422.15,1092.15,2022-06-29,2022-06-29,0.0,0.0,811.24,Profitable,One-Time Buyer,1,917,1,0.0,1422.15,1.0,1.0
CUST02566,2022-09-01,Influencer,1213.52,Pune,Tier 1,25,Other,Personal Care,2022-09,2022-09,1,269.1,159.1,2022-09-01,2022-09-01,340.54,1.0,-1394.96,Value Destroying,One-Time Buyer,1,853,1,1.0,269.1,1.0,1.0
CUST02567,2024-04-16,Paid Instagram,1328.94,Delhi,Tier 1,31,Other,Skincare,2024-04,2024-04,1,539.1,369.1,2024-04-16,2024-04-16,0.0,0.0,-959.84,Near Break-Even,One-Time Buyer,1,260,1,0.0,539.1,1.0,1.0
CUST02568,2023-07-25,Organic Search,133.56,Chandigarh,Tier 2,25,Female,Skincare,2023-07,2023-07,3,2515.25,1845.25,2023-07-27,2024-01-12,0.0,0.0,1711.69,Profitable,Occasional,1,355,3,0.0,838.4166666666666,1.0,0.93
CUST02569,2022-08-24,Paid Instagram,801.27,Delhi,Tier 1,22,Male,Personal Care,2022-08,2022-08,1,169.15,74.15,2022-08-26,2022-08-26,0.0,0.0,-727.12,Near Break-Even,One-Time Buyer,1,859,1,0.0,169.15,1.0,1.0
CUST02570,2023-01-24,Influencer,2101.04,Mumbai,Tier 1,50,Male,Personal Care,2023-01,2023-01,1,1995.0,1585.0,2023-01-24,2023-01-24,1908.97,1.0,-2425.01,Value Destroying,One-Time Buyer,1,708,1,1.0,1995.0,1.0,1.0
CUST02571,2022-05-05,Organic Search,116.72,Mumbai,Tier 1,36,Female,Personal Care,2022-05,2022-05,5,1771.9,1136.9,2022-05-06,2023-04-18,466.36,1.0,553.82,Profitable,Loyal,1,624,5,0.2,354.38,1.0,0.99
CUST02572,2022-10-23,Email Referral,294.9,Mumbai,Tier 1,36,Male,Haircare,2022-10,2022-10,1,319.2,189.2,2022-10-25,2022-10-25,0.0,0.0,-105.69999999999999,Near Break-Even,One-Time Buyer,1,799,1,0.0,319.2,1.0,1.0
CUST02573,2022-03-29,Organic Search,251.02,Pune,Tier 1,48,Female,Haircare,2022-03,2022-03,1,898.7,673.7,2022-03-29,2022-03-29,0.0,0.0,422.68000000000006,Profitable,One-Time Buyer,1,1009,1,0.0,898.7,1.0,1.0
CUST02574,2022-11-13,Paid Instagram,1389.47,Hyderabad,Tier 1,38,Male,Skincare,2022-11,2022-11,3,2916.25,2126.25,2022-11-13,2023-02-26,970.1,1.0,-233.32000000000005,Near Break-Even,Occasional,1,675,3,0.3333333333333333,972.0833333333334,1.0,0.98
CUST02575,2022-07-23,Paid Instagram,1396.75,Kolkata,Tier 1,47,Male,Personal Care,2022-07,2022-07,3,1617.85,1132.85,2022-07-23,2022-11-21,0.0,0.0,-263.9000000000001,Near Break-Even,Occasional,1,772,3,0.0,539.2833333333333,1.0,0.95
CUST02576,2022-01-04,Direct,131.56,Bengaluru,Tier 1,39,Male,Personal Care,2022-01,2022-01,4,6689.8,5079.8,2022-01-05,2022-08-14,0.0,0.0,4948.24,High Value,Loyal,1,871,4,0.0,1672.45,1.0,0.98
CUST02577,2022-03-18,Paid Google,1051.47,Bengaluru,Tier 1,20,Female,Personal Care,2022-03,2022-03,2,2762.6,2132.6,2022-03-21,2022-05-04,0.0,0.0,1081.1299999999999,Profitable,Occasional,1,973,2,0.0,1381.3,1.0,1.0
CUST02578,2022-04-05,Paid Google,1052.49,Mumbai,Tier 1,43,Male,Supplements,2022-04,2022-04,2,4854.6,3714.6000000000004,2022-04-06,2022-06-24,1635.9,1.0,1026.2100000000005,Profitable,Occasional,1,922,2,0.5,2427.3,1.0,1.0
CUST02579,2023-12-27,Email Referral,318.14,Mumbai,Tier 1,32,Other,Skincare,2023-12,2023-12,1,1123.2,823.2,2023-12-27,2023-12-27,0.0,0.0,505.06000000000006,Profitable,One-Time Buyer,1,371,1,0.0,1123.2,1.0,1.0
CUST02580,2023-07-09,Email Referral,229.76,Bengaluru,Tier 1,35,Male,Personal Care,2023-07,2023-07,1,538.2,378.2,2023-07-12,2023-07-12,0.0,0.0,148.44,Profitable,One-Time Buyer,1,539,1,0.0,538.2,1.0,1.0
CUST02581,2023-09-22,Paid Instagram,1263.8,Mumbai,Tier 1,30,Female,Haircare,2023-09,2023-09,2,1280.6,920.5999999999999,2023-09-23,2023-11-12,447.4,1.0,-790.6,Near Break-Even,Occasional,1,416,2,0.5,640.3,1.0,0.99
CUST02582,2022-05-25,Paid Google,962.81,Bengaluru,Tier 1,43,Female,Personal Care,2022-05,2022-05,4,3345.25,2425.25,2022-05-28,2022-10-18,0.0,0.0,1462.44,Profitable,Loyal,1,806,4,0.0,836.3125,1.0,0.96
CUST02583,2023-06-25,Email Referral,236.69,Delhi,Tier 1,51,Male,Skincare,2023-06,2023-06,1,2785.5,2115.5,2023-06-27,2023-06-27,0.0,0.0,1878.81,Profitable,One-Time Buyer,1,554,1,0.0,2785.5,1.0,1.0
CUST02584,2023-11-30,Influencer,1633.82,Ahmedabad,Tier 1,22,Female,Supplements,2023-11,2023-11,2,1863.3,1343.3,2023-12-02,2024-01-21,1166.93,1.0,-1457.45,Value Destroying,Occasional,1,346,2,0.5,931.65,1.0,1.0
CUST02585,2023-03-16,Email Referral,240.71,Delhi,Tier 1,22,Female,Personal Care,2023-03,2023-03,6,3772.35,2712.3500000000004,2023-03-19,2024-04-01,0.0,0.0,2471.6400000000003,High Value,Loyal,1,275,6,0.0,628.725,1.0,0.88
CUST02586,2023-09-01,Paid Instagram,813.37,Delhi,Tier 1,23,Female,Supplements,2023-09,2023-09,1,4596.0,3596.0,2023-09-03,2023-09-03,4174.37,1.0,-1391.7399999999998,Value Destroying,One-Time Buyer,1,486,1,1.0,4596.0,1.0,1.0
CUST02587,2023-10-09,Influencer,1714.97,Chennai,Tier 1,29,Female,Supplements,2023-10,2023-10,2,1348.2,958.2,2023-10-11,2023-11-13,0.0,0.0,-756.77,Near Break-Even,Occasional,1,415,2,0.0,674.1,1.0,1.0
CUST02588,2023-07-21,Direct,126.11,Lucknow,Tier 2,41,Male,Skincare,2023-07,2023-07,1,379.05,249.05,2023-07-21,2023-07-21,0.0,0.0,122.94000000000001,Profitable,One-Time Buyer,1,530,1,0.0,379.05,1.0,1.0
CUST02589,2023-01-05,Email Referral,212.87,Bengaluru,Tier 1,25,Female,Personal Care,2023-01,2023-01,2,2096.65,1526.65,2023-01-06,2023-02-09,0.0,0.0,1313.7800000000002,Profitable,Occasional,1,692,2,0.0,1048.325,1.0,1.0
CUST02590,2022-04-03,Paid Google,668.98,Ahmedabad,Tier 1,36,Female,Haircare,2022-04,2022-04,1,521.55,371.55,2022-04-06,2022-04-06,0.0,0.0,-297.43,Near Break-Even,One-Time Buyer,1,1001,1,0.0,521.55,1.0,1.0
CUST02591,2022-04-09,Email Referral,309.45,Chennai,Tier 1,27,Female,Personal Care,2022-04,2022-04,1,449.1,304.1,2022-04-11,2022-04-11,0.0,0.0,-5.349999999999966,Near Break-Even,One-Time Buyer,1,996,1,0.0,449.1,1.0,1.0
CUST02592,2023-03-23,Direct,66.27,Delhi,Tier 1,48,Female,Skincare,2023-03,2023-03,1,1951.6,1471.6,2023-03-26,2023-03-26,0.0,0.0,1405.33,Profitable,One-Time Buyer,1,647,1,0.0,1951.6,1.0,1.0
CUST02593,2024-04-10,Paid Google,1097.85,Ahmedabad,Tier 1,34,Male,Supplements,2024-04,2024-04,1,854.05,624.05,2024-04-12,2024-04-12,875.23,1.0,-1349.03,Value Destroying,One-Time Buyer,1,264,1,1.0,854.05,1.0,1.0
CUST02594,2022-05-16,Paid Google,876.78,Mumbai,Tier 1,36,Female,Skincare,2022-05,2022-05,1,698.0,518.0,2022-05-17,2022-05-17,0.0,0.0,-358.78,Near Break-Even,One-Time Buyer,1,960,1,0.0,698.0,1.0,1.0
CUST02595,2024-03-09,Paid Google,601.44,Chennai,Tier 1,27,Female,Supplements,2024-03,2024-03,1,699.0,519.0,2024-03-10,2024-03-10,0.0,0.0,-82.44000000000005,Near Break-Even,One-Time Buyer,1,297,1,0.0,699.0,1.0,1.0
CUST02596,2022-01-01,Influencer,1119.87,Kolkata,Tier 1,21,Female,Personal Care,2022-01,2022-01,1,808.2,588.2,2022-01-02,2022-01-02,0.0,0.0,-531.6699999999998,Near Break-Even,One-Time Buyer,1,1095,1,0.0,808.2,1.0,1.0
CUST02597,2023-12-23,Paid Instagram,1046.01,Surat,Tier 2,21,Female,Haircare,2023-12,2023-12,2,2716.6,2016.6,2023-12-23,2024-03-24,0.0,0.0,970.5899999999999,Profitable,Occasional,1,283,2,0.0,1358.3,1.0,1.0
CUST02598,2022-10-13,Email Referral,244.0,Lucknow,Tier 2,29,Female,Supplements,2022-10,2022-10,1,284.05,174.05,2022-10-16,2022-10-16,0.0,0.0,-69.94999999999999,Near Break-Even,One-Time Buyer,1,808,1,0.0,284.05,1.0,1.0
CUST02599,2024-06-25,Email Referral,151.01,Jaipur,Tier 2,23,Female,Haircare,2024-06,2024-06,1,494.1,344.1,2024-06-28,2024-06-28,0.0,0.0,193.09000000000003,Profitable,One-Time Buyer,1,187,1,0.0,494.1,1.0,1.0
CUST02600,2022-09-26,Paid Instagram,944.22,Kolkata,Tier 1,26,Other,Skincare,2022-09,2022-09,1,2097.0,1637.0,2022-09-27,2022-09-27,0.0,0.0,692.78,Profitable,One-Time Buyer,1,827,1,0.0,2097.0,1.0,1.0
CUST02601,2023-07-10,Paid Google,997.42,Chandigarh,Tier 2,41,Female,Skincare,2023-07,2023-07,3,3743.75,2793.75,2023-07-10,2024-01-21,0.0,0.0,1796.33,Profitable,Occasional,1,346,3,0.0,1247.9166666666667,1.0,0.95
CUST02602,2022-12-26,Paid Instagram,1184.89,Kochi,Tier 2,21,Female,Supplements,2022-12,2022-12,1,2398.0,1848.0,2022-12-28,2022-12-28,0.0,0.0,663.1099999999999,Profitable,One-Time Buyer,1,735,1,0.0,2398.0,1.0,1.0
CUST02603,2023-09-18,Direct,96.38,Delhi,Tier 1,24,Other,Skincare,2023-09,2023-09,2,4435.05,3445.05,2023-09-19,2023-11-03,0.0,0.0,3348.67,High Value,Occasional,1,425,2,0.0,2217.525,1.0,1.0
CUST02604,2023-03-14,Paid Google,1040.06,Mumbai,Tier 1,41,Female,Personal Care,2023-03,2023-03,1,932.45,682.45,2023-03-14,2023-03-14,0.0,0.0,-357.6099999999999,Near Break-Even,One-Time Buyer,1,659,1,0.0,932.45,1.0,1.0
CUST02605,2023-08-07,Paid Instagram,826.31,Mumbai,Tier 1,47,Female,Personal Care,2023-08,2023-08,1,331.55,211.55,2023-08-08,2023-08-08,0.0,0.0,-614.76,Near Break-Even,One-Time Buyer,1,512,1,0.0,331.55,1.0,1.0
CUST02606,2023-11-28,Influencer,2152.68,Mumbai,Tier 1,34,Male,Skincare,2023-11,2023-11,1,1398.0,1078.0,2023-12-01,2023-12-01,0.0,0.0,-1074.6799999999998,Value Destroying,One-Time Buyer,1,397,1,0.0,1398.0,1.0,1.0
CUST02607,2023-08-11,Email Referral,262.35,Jaipur,Tier 2,38,Male,Haircare,2023-08,2023-08,3,3048.45,2308.45,2023-08-13,2024-02-03,0.0,0.0,2046.1,High Value,Occasional,1,333,3,0.0,1016.15,1.0,0.82
CUST02608,2022-05-25,Email Referral,254.38,Jaipur,Tier 2,44,Female,Haircare,2022-05,2022-05,2,3639.4,2849.4,2022-05-26,2022-08-05,0.0,0.0,2595.02,High Value,Occasional,1,880,2,0.0,1819.7,1.0,1.0
CUST02609,2023-02-27,Email Referral,269.04,Bengaluru,Tier 1,35,Male,Skincare,2023-02,2023-02,1,3144.0,2494.0,2023-02-28,2023-02-28,0.0,0.0,2224.96,High Value,One-Time Buyer,1,673,1,0.0,3144.0,1.0,1.0
CUST02610,2024-01-21,Paid Google,912.2,Mumbai,Tier 1,50,Male,Personal Care,2024-01,2024-01,2,730.55,480.55,2024-01-24,2024-04-01,0.0,0.0,-431.65000000000003,Near Break-Even,Occasional,1,275,2,0.0,365.275,1.0,1.0
CUST02611,2022-11-15,Paid Instagram,849.59,Jaipur,Tier 2,22,Female,Supplements,2022-11,2022-11,1,2802.45,2062.45,2022-11-16,2022-11-16,0.0,0.0,1212.8599999999997,Profitable,One-Time Buyer,1,777,1,0.0,2802.45,1.0,1.0
CUST02612,2022-12-27,Paid Instagram,1198.39,Jaipur,Tier 2,43,Female,Haircare,2022-12,2022-12,1,2945.0,2385.0,2022-12-27,2022-12-27,0.0,0.0,1186.61,Profitable,One-Time Buyer,1,736,1,0.0,2945.0,1.0,1.0
CUST02613,2022-10-31,Paid Instagram,1328.99,Delhi,Tier 1,41,Female,Haircare,2022-10,2022-10,2,5394.799999999999,4024.8,2022-11-02,2023-02-28,0.0,0.0,2695.8100000000004,High Value,Occasional,1,673,2,0.0,2697.3999999999996,1.0,0.99
CUST02614,2022-06-05,Paid Google,630.24,Hyderabad,Tier 1,35,Other,Personal Care,2022-06,2022-06,4,3332.6,2472.6,2022-06-06,2023-04-04,322.7,1.0,1519.6599999999999,Profitable,Loyal,1,638,4,0.25,833.15,1.0,0.95
CUST02615,2023-03-16,Paid Instagram,1152.97,Hyderabad,Tier 1,32,Other,Supplements,2023-03,2023-03,2,5093.0,4033.0,2023-03-18,2023-06-14,0.0,0.0,2880.0299999999997,High Value,Occasional,1,567,2,0.0,2546.5,1.0,1.0
CUST02616,2023-07-09,Email Referral,259.43,Chennai,Tier 1,29,Female,Haircare,2023-07,2023-07,1,2292.45,1722.45,2023-07-12,2023-07-12,0.0,0.0,1463.02,Profitable,One-Time Buyer,1,539,1,0.0,2292.45,1.0,1.0
CUST02617,2024-03-27,Paid Google,1084.52,Chandigarh,Tier 2,37,Female,Haircare,2024-03,2024-03,2,1752.3000000000002,1282.3000000000002,2024-03-28,2024-06-06,990.64,1.0,-792.8599999999998,Near Break-Even,Occasional,1,209,2,0.5,876.1500000000001,1.0,1.0
CUST02618,2022-12-05,Influencer,1590.07,Bengaluru,Tier 1,46,Male,Skincare,2022-12,2022-12,1,509.15,339.15,2022-12-07,2022-12-07,0.0,0.0,-1250.92,Value Destroying,One-Time Buyer,1,756,1,0.0,509.15,1.0,1.0
CUST02619,2023-04-05,Paid Google,776.22,Pune,Tier 1,41,Male,Haircare,2023-04,2023-04,1,359.1,229.1,2023-04-07,2023-04-07,0.0,0.0,-547.12,Near Break-Even,One-Time Buyer,1,635,1,0.0,359.1,1.0,1.0
CUST02620,2022-07-07,Paid Instagram,805.84,Kolkata,Tier 1,20,Female,Supplements,2022-07,2022-07,1,1897.0,1492.0,2022-07-10,2022-07-10,0.0,0.0,686.16,Profitable,One-Time Buyer,1,906,1,0.0,1897.0,1.0,1.0
CUST02621,2022-11-29,Direct,99.34,Mumbai,Tier 1,37,Male,Skincare,2022-11,2022-11,2,1398.0,1018.0,2022-11-29,2023-03-25,0.0,0.0,918.66,Profitable,Occasional,1,648,2,0.0,699.0,1.0,1.0
CUST02622,2022-04-13,Email Referral,349.36,Kochi,Tier 2,47,Male,Personal Care,2022-04,2022-04,2,717.5999999999999,442.59999999999997,2022-04-16,2022-07-06,0.0,0.0,93.23999999999995,Profitable,Occasional,1,910,2,0.0,358.79999999999995,1.0,1.0
CUST02623,2023-12-05,Paid Instagram,997.12,Mumbai,Tier 1,36,Male,Personal Care,2023-12,2023-12,1,254.15,144.15,2023-12-08,2023-12-08,310.17,1.0,-1163.14,Value Destroying,One-Time Buyer,1,390,1,1.0,254.15,1.0,1.0
CUST02624,2022-02-25,Organic Search,135.43,Ahmedabad,Tier 1,19,Female,Supplements,2022-02,2022-02,1,699.0,519.0,2022-02-26,2022-02-26,0.0,0.0,383.57,Profitable,One-Time Buyer,1,1040,1,0.0,699.0,1.0,1.0
CUST02625,2022-11-19,Direct,143.22,Jaipur,Tier 2,23,Male,Skincare,2022-11,2022-11,2,1288.25,878.25,2022-11-21,2023-02-17,0.0,0.0,735.03,Profitable,Occasional,1,684,2,0.0,644.125,1.0,1.0
CUST02626,2023-11-14,Email Referral,237.55,Mumbai,Tier 1,38,Male,Supplements,2023-11,2023-11,1,1698.3,1248.3,2023-11-15,2023-11-15,0.0,0.0,1010.75,Profitable,One-Time Buyer,1,413,1,0.0,1698.3,1.0,1.0
CUST02627,2022-03-02,Email Referral,321.99,Mumbai,Tier 1,21,Female,Skincare,2022-03,2022-03,1,2372.15,1832.15,2022-03-04,2022-03-04,0.0,0.0,1510.16,Profitable,One-Time Buyer,1,1034,1,0.0,2372.15,1.0,1.0
CUST02628,2024-06-02,Paid Google,691.55,Kolkata,Tier 1,40,Male,Supplements,2024-06,2024-06,2,3546.5,2616.5,2024-06-05,2024-08-30,0.0,0.0,1924.95,Profitable,Occasional,1,124,2,0.0,1773.25,1.0,0.99
CUST02629,2024-06-30,Paid Google,616.0,Pune,Tier 1,36,Female,Personal Care,2024-06,2024-06,1,538.2,378.2,2024-07-03,2024-07-03,0.0,0.0,-237.8,Near Break-Even,One-Time Buyer,1,182,1,0.0,538.2,1.0,1.0
CUST02630,2023-03-30,Paid Instagram,1306.71,Ahmedabad,Tier 1,47,Female,Skincare,2023-03,2023-03,1,1123.2,823.2,2023-03-31,2023-03-31,1051.51,1.0,-1535.02,Value Destroying,One-Time Buyer,1,642,1,1.0,1123.2,1.0,1.0
CUST02631,2023-12-27,Direct,117.41,Kolkata,Tier 1,19,Male,Skincare,2023-12,2023-12,1,599.0,429.0,2023-12-28,2023-12-28,0.0,0.0,311.59000000000003,Profitable,One-Time Buyer,1,370,1,0.0,599.0,1.0,1.0
CUST02632,2023-02-07,Paid Instagram,1206.52,Bengaluru,Tier 1,31,Male,Skincare,2023-02,2023-02,1,854.05,634.05,2023-02-08,2023-02-08,0.0,0.0,-572.47,Near Break-Even,One-Time Buyer,1,693,1,0.0,854.05,1.0,1.0
CUST02633,2023-08-16,Paid Instagram,966.46,Mumbai,Tier 1,26,Male,Haircare,2023-08,2023-08,1,594.15,404.15,2023-08-16,2023-08-16,0.0,0.0,-562.3100000000001,Near Break-Even,One-Time Buyer,1,504,1,0.0,594.15,1.0,1.0
CUST02634,2023-06-03,Paid Google,1086.15,Pune,Tier 1,36,Female,Supplements,2023-06,2023-06,2,2097.0,1592.0,2023-06-03,2023-10-01,1474.32,1.0,-968.47,Near Break-Even,Occasional,1,458,2,0.5,1048.5,1.0,1.0
CUST02635,2022-04-07,Organic Search,298.1,Kochi,Tier 2,39,Male,Haircare,2022-04,2022-04,1,853.1,633.1,2022-04-10,2022-04-10,0.0,0.0,335.0,Profitable,One-Time Buyer,1,997,1,0.0,853.1,1.0,1.0
CUST02636,2023-01-03,Direct,125.0,Bengaluru,Tier 1,41,Male,Supplements,2023-01,2023-01,1,628.2,448.2,2023-01-03,2023-01-03,0.0,0.0,323.2,Profitable,One-Time Buyer,1,729,1,0.0,628.2,1.0,1.0
CUST02637,2023-01-06,Paid Instagram,819.95,Bengaluru,Tier 1,44,Male,Skincare,2023-01,2023-01,1,1797.0,1407.0,2023-01-08,2023-01-08,0.0,0.0,587.05,Profitable,One-Time Buyer,1,724,1,0.0,1797.0,1.0,1.0
CUST02638,2023-02-12,Organic Search,288.58,Pune,Tier 1,21,Female,Personal Care,2023-02,2023-02,2,698.0,458.0,2023-02-12,2023-04-28,0.0,0.0,169.42000000000002,Profitable,Occasional,1,614,2,0.0,349.0,1.0,1.0
CUST02639,2023-05-04,Organic Search,255.66,Delhi,Tier 1,33,Other,Supplements,2023-05,2023-05,2,3266.3,2441.3,2023-05-05,2023-06-01,0.0,0.0,2185.6400000000003,High Value,Occasional,1,580,2,0.0,1633.15,1.0,1.0
CUST02640,2022-05-09,Organic Search,291.28,Kolkata,Tier 1,30,Female,Supplements,2022-05,2022-05,2,2696.3999999999996,2001.4,2022-05-11,2022-09-03,0.0,0.0,1710.1200000000001,Profitable,Occasional,1,851,2,0.0,1348.1999999999998,1.0,1.0
CUST02641,2023-12-17,Paid Google,787.48,Indore,Tier 3,32,Female,Personal Care,2023-12,2023-12,1,359.1,229.1,2023-12-19,2023-12-19,0.0,0.0,-558.38,Near Break-Even,One-Time Buyer,1,379,1,0.0,359.1,1.0,1.0
CUST02642,2023-01-22,Influencer,2031.16,Kolkata,Tier 1,39,Female,Haircare,2023-01,2023-01,1,314.1,194.1,2023-01-22,2023-01-22,0.0,0.0,-1837.0600000000002,Value Destroying,One-Time Buyer,1,710,1,0.0,314.1,1.0,1.0
CUST02643,2022-12-23,Paid Instagram,843.73,Lucknow,Tier 2,31,Other,Supplements,2022-12,2022-12,2,1558.05,1138.05,2022-12-26,2023-04-03,0.0,0.0,294.31999999999994,Profitable,Occasional,1,639,2,0.0,779.025,1.0,1.0
CUST02644,2023-02-05,Paid Google,652.88,Delhi,Tier 1,52,Female,Skincare,2023-02,2023-02,1,1198.0,918.0,2023-02-08,2023-02-08,0.0,0.0,265.12,Profitable,One-Time Buyer,1,693,1,0.0,1198.0,1.0,1.0
CUST02645,2023-11-09,Organic Search,240.49,Kochi,Tier 2,27,Female,Haircare,2023-11,2023-11,2,825.8499999999999,535.8499999999999,2023-11-10,2023-12-21,0.0,0.0,295.3599999999999,Profitable,Occasional,1,377,2,0.0,412.92499999999995,1.0,1.0
